[2023-02-27 00:36:23,621] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-27 00:36:27,282] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-27 00:36:28,392] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-27 00:36:44,700] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-27 00:36:44,700] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-27 00:37:14,843] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-27 00:37:15,989] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-02-27 00:37:32,907] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-02-27 00:37:32,907] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-02-27 00:39:22,295] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-02-27 02:16:19,852] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-27 02:16:23,561] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-27 02:16:24,505] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-27 02:16:39,373] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-27 02:16:39,373] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-27 02:17:07,300] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-27 02:17:08,217] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-02-27 02:17:22,585] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-02-27 02:17:22,585] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-02-27 02:18:40,348] 	ERROR 	165 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: HTTPSConnectionPool(host='rpc.ankr.com', port=443): Read timed out. (read timeout=10)
[2023-02-27 03:13:32,439] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-27 03:13:35,155] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-27 03:13:36,108] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-27 03:13:59,702] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-27 03:13:59,702] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-27 03:14:32,559] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-27 03:14:33,411] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-02-27 03:14:56,412] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-02-27 03:14:56,412] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-02-27 03:17:38,633] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-02-27 04:08:38,922] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-27 04:08:42,061] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-27 04:08:42,880] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-27 04:09:01,469] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-27 04:09:01,469] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-27 04:09:34,500] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-27 04:09:35,348] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-02-27 04:09:51,710] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-02-27 04:09:51,711] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-02-27 04:11:59,820] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-02-27 05:07:08,414] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-27 05:07:11,459] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-27 05:07:12,329] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-27 05:07:25,829] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-27 05:07:25,829] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-27 05:07:46,886] 	ERROR 	74 	pair_data.py 	<module>() 	Error occurred during Pair Data process. Pair: vAMM-USDC/THE, Address: 0xC6376e5452EBd75cD4dE8e0d597f66cA38c1FA77, Error: HTTPSConnectionPool(host='api.thegraph.com', port=443): Max retries exceeded with url: /subgraphs/name/thenaursa/thena-v1 (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1131)')))
[2023-02-27 05:07:53,089] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-27 05:07:53,989] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-02-27 05:08:06,135] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-02-27 05:08:06,136] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
