[2023-04-22 00:31:21,083] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 00:31:25,582] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 00:31:26,812] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 00:33:18,115] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-22 00:33:19,139] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-22 00:36:15,981] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-22 00:36:16,728] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-04-22 00:36:22,087] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-04-22 00:54:39,325] 	INFO 	23 	id_data_v2.py 	<module>() 	ID Data Started
[2023-04-22 00:56:15,759] 	INFO 	116 	id_data_v2.py 	<module>() 	ID Data Ended
[2023-04-22 01:58:24,445] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 01:58:29,282] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 01:58:30,479] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 02:00:26,045] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-22 02:00:27,028] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-22 02:03:25,284] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-22 02:03:26,034] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-04-22 02:03:30,812] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-04-22 02:29:04,311] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 02:29:08,487] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 02:29:10,014] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 02:31:13,029] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-22 02:31:14,189] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-22 02:35:02,112] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-22 02:35:03,028] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-04-22 02:35:09,126] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-04-22 03:06:24,080] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 03:06:28,290] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 03:06:29,509] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 03:08:20,587] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-22 03:08:21,514] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-22 03:11:15,398] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-22 03:11:16,084] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-04-22 03:11:20,755] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-04-22 04:12:32,197] 	INFO 	23 	id_data_v2.py 	<module>() 	ID Data Started
[2023-04-22 04:14:15,853] 	INFO 	116 	id_data_v2.py 	<module>() 	ID Data Ended
[2023-04-22 05:09:35,835] 	INFO 	23 	id_data_v2.py 	<module>() 	ID Data Started
[2023-04-22 05:10:44,345] 	INFO 	116 	id_data_v2.py 	<module>() 	ID Data Ended
[2023-04-22 06:07:38,576] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 06:07:42,745] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 06:07:44,026] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 06:09:44,962] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-22 06:09:46,099] 	INFO 	39 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-22 06:13:53,207] 	INFO 	150 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-22 06:13:54,038] 	INFO 	24 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-04-22 06:14:00,373] 	INFO 	72 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-04-22 07:09:16,047] 	INFO 	23 	id_data_v2.py 	<module>() 	ID Data Started
[2023-04-22 07:10:32,201] 	INFO 	116 	id_data_v2.py 	<module>() 	ID Data Ended
[2023-04-22 08:07:38,826] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-22 08:07:43,146] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-22 08:07:44,319] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-22 08:09:39,600] 	INFO 	105 	pair_data.py 	<module>() 	Pair Data Ended
