[2023-02-18 00:35:50,634] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 00:35:53,067] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 00:35:54,388] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 00:36:10,659] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 00:36:10,659] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 00:36:39,181] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 02:11:50,569] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 02:11:53,884] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 02:11:54,955] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 02:12:11,025] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 02:12:11,025] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 02:12:37,333] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 03:07:43,578] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 03:07:46,762] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 03:07:47,987] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 03:08:03,865] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 03:08:03,866] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 03:08:31,857] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 05:05:42,853] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 05:05:45,413] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 05:05:46,352] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 05:05:59,894] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 05:05:59,895] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 05:06:25,293] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 06:08:01,915] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 06:08:04,456] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 06:08:05,418] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 06:08:28,179] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 06:08:28,179] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 06:08:58,014] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 07:05:38,417] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 07:05:41,411] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 07:05:42,363] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 07:06:03,813] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 07:06:03,813] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 07:06:27,789] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 08:08:18,444] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 08:08:20,235] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 08:08:21,164] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 08:08:41,259] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 08:08:41,259] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 08:09:05,439] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
[2023-02-18 09:06:13,674] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-02-18 09:06:16,387] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-02-18 09:06:17,512] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-02-18 09:06:30,941] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-02-18 09:06:30,941] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-02-18 09:06:52,480] 	INFO 	130 	pair_data.py 	<module>() 	Pair Data Ended
