[2023-03-02 00:39:23,463] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-03-02 00:39:26,834] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-03-02 00:39:27,699] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-03-02 00:39:52,495] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-03-02 00:39:52,495] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-02 00:40:31,764] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-02 00:40:32,680] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-03-02 00:40:55,300] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-03-02 00:40:55,300] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-02 00:43:22,843] 	ERROR 	165 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: 'address'
[2023-03-02 02:21:28,511] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-03-02 02:21:32,299] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-03-02 02:21:33,178] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-03-02 02:21:59,404] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-03-02 02:21:59,404] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-02 02:22:33,330] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-02 02:22:34,248] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-03-02 02:23:00,082] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-03-02 02:23:00,083] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-02 02:25:49,818] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-02 03:17:00,602] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-03-02 03:17:03,744] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-03-02 03:17:04,581] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-03-02 03:17:22,510] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-03-02 03:17:22,510] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-02 03:17:52,707] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-02 03:17:53,593] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-03-02 03:18:11,667] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-03-02 03:18:11,668] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-02 03:20:21,095] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-02 04:08:27,312] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-03-02 04:08:32,059] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-03-02 04:08:32,964] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-03-02 04:09:03,206] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
[2023-03-02 04:09:03,207] 	INFO 	58 	pair_data.py 	<module>() 	Pair Data Started
[2023-03-02 04:09:35,970] 	INFO 	116 	pair_data.py 	<module>() 	Pair Data Ended
[2023-03-02 04:09:36,894] 	INFO 	29 	bribe_data.py 	<module>() 	ID Data Started
[2023-03-02 04:09:59,203] 	INFO 	61 	bribe_data.py 	<module>() 	ID Data Ended
[2023-03-02 04:09:59,203] 	INFO 	64 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-03-02 04:12:47,840] 	INFO 	163 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-03-02 05:07:13,953] 	INFO 	25 	day_data.py 	<module>() 	Day Data Started
[2023-03-02 05:07:16,175] 	INFO 	59 	day_data.py 	<module>() 	Day Data Ended
[2023-03-02 05:07:17,244] 	INFO 	27 	pair_data.py 	<module>() 	ID Data Started
[2023-03-02 05:07:45,607] 	INFO 	55 	pair_data.py 	<module>() 	ID Data Ended
